ocel:oid,ocel:type,m_metadata,p_mass[kg],p_material[EN10130:2006],s_co2e[kg],i_steel-waste[kg],P_electric-from-grid-de[kWh],P_gas-from-grid-de[m3],p_init-len[cm],p_width[cm],i_material-cold-rolled-steel[kg],i_steel-waste-to-recycle[kg],i_material-steel-pin[kg],P_compressed-air[m3]
o_steelsheet_732,SteelSheet,,0.02124,DC01,0,,,,,,,,,
o_steelsheet_733,SteelSheet,,0.02109,DC01,0,,,,,,,,,
o_steelsheet_734,SteelSheet,,0.02116,DC01,0,,,,,,,,,
o_steelsheet_735,SteelSheet,,0.02124,DC01,0,,,,,,,,,
o_steelsheet_736,SteelSheet,,0.02093,DC01,0,,,,,,,,,
o_steelsheet_737,SteelSheet,,0.02124,DC01,0,,,,,,,,,
o_steelsheet_738,SteelSheet,,0.02088,DC01,0,,,,,,,,,
o_steelsheet_739,SteelSheet,,0.0212,DC01,0,,,,,,,,,
o_steelsheet_740,SteelSheet,,0.02131,DC01,0,,,,,,,,,
o_steelsheet_741,SteelSheet,,0.02145,DC01,0,,,,,,,,,
o_steelsheet_742,SteelSheet,,0.02118,DC01,0,,,,,,,,,
o_steelsheet_743,SteelSheet,,0.02102,DC01,0,,,,,,,,,
o_steelsheet_744,SteelSheet,,0.02112,DC01,0,,,,,,,,,
o_steelsheet_745,SteelSheet,,0.02116,DC01,0,,,,,,,,,
o_steelsheet_746,SteelSheet,,0.02125,DC01,0,,,,,,,,,
o_steelsheet_747,SteelSheet,,0.02114,DC01,0,,,,,,,,,
o_steelsheet_748,SteelSheet,,0.02118,DC01,0,,,,,,,,,
o_steelsheet_749,SteelSheet,,0.02118,DC01,0,,,,,,,,,
o_steelsheet_750,SteelSheet,,0.02125,DC01,0,,,,,,,,,
o_steelsheet_751,SteelSheet,,0.02121,DC01,0,,,,,,,,,
o_steelsheet_752,SteelSheet,,0.02122,DC01,0,,,,,,,,,
o_steelsheet_753,SteelSheet,,0.02121,DC01,0,,,,,,,,,
o_steelsheet_754,SteelSheet,,0.02118,DC01,0,,,,,,,,,
o_steelsheet_755,SteelSheet,,0.02112,DC01,0,,,,,,,,,
o_steelsheet_756,SteelSheet,,0.02099,DC01,0,,,,,,,,,
o_steelsheet_757,SteelSheet,,0.02122,DC01,0,,,,,,,,,
o_steelsheet_758,SteelSheet,,0.02122,DC01,0,,,,,,,,,
o_steelsheet_759,SteelSheet,,0.02109,DC01,0,,,,,,,,,
o_steelsheet_760,SteelSheet,,0.02123,DC01,0,,,,,,,,,
o_steelsheet_761,SteelSheet,,0.02083,DC01,0,,,,,,,,,
o_steelsheet_762,SteelSheet,,0.02128,DC01,0,,,,,,,,,
o_steelsheet_763,SteelSheet,,0.02126,DC01,0,,,,,,,,,
o_steelsheet_764,SteelSheet,,0.02107,DC01,0,,,,,,,,,
o_steelsheet_765,SteelSheet,,0.021,DC01,0,,,,,,,,,
o_steelsheet_766,SteelSheet,,0.02108,DC01,0,,,,,,,,,
o_steelsheet_767,SteelSheet,,0.02132,DC01,0,,,,,,,,,
o_steelsheet_768,SteelSheet,,0.02124,DC01,0,,,,,,,,,
o_steelsheet_769,SteelSheet,,0.02108,DC01,0,,,,,,,,,
o_steelsheet_770,SteelSheet,,0.02123,DC01,0,,,,,,,,,
o_steelsheet_771,SteelSheet,,0.02144,DC01,0,,,,,,,,,
o_steelsheet_772,SteelSheet,,0.02118,DC01,0,,,,,,,,,
o_steelsheet_773,SteelSheet,,0.02125,DC01,0,,,,,,,,,
o_steelsheet_774,SteelSheet,,0.02102,DC01,0,,,,,,,,,
o_steelsheet_775,SteelSheet,,0.02127,DC01,0,,,,,,,,,
o_steelsheet_776,SteelSheet,,0.02118,DC01,0,,,,,,,,,
o_steelsheet_777,SteelSheet,,0.0213,DC01,0,,,,,,,,,
o_steelsheet_778,SteelSheet,,0.02123,DC01,0,,,,,,,,,
o_steelsheet_779,SteelSheet,,0.02117,DC01,0,,,,,,,,,
o_steelsheet_780,SteelSheet,,0.02106,DC01,0,,,,,,,,,
o_steelsheet_781,SteelSheet,,0.02131,DC01,0,,,,,,,,,
o_steelsheet_782,SteelSheet,,0.02119,DC01,0,,,,,,,,,
o_steelsheet_783,SteelSheet,,0.02106,DC01,0,,,,,,,,,
o_steelsheet_784,SteelSheet,,0.02104,DC01,0,,,,,,,,,
o_steelsheet_785,SteelSheet,,0.02113,DC01,0,,,,,,,,,
o_steelsheet_786,SteelSheet,,0.02138,DC01,0,,,,,,,,,
o_steelsheet_787,SteelSheet,,0.02124,DC01,0,,,,,,,,,
o_steelsheet_788,SteelSheet,,0.02116,DC01,0,,,,,,,,,
o_steelsheet_789,SteelSheet,,0.02126,DC01,0,,,,,,,,,
o_steelsheet_790,SteelSheet,,0.02117,DC01,0,,,,,,,,,
o_steelsheet_791,SteelSheet,,0.02124,DC01,0,,,,,,,,,
o_steelsheet_792,SteelSheet,,0.02126,DC01,0,,,,,,,,,
o_steelsheet_793,SteelSheet,,0.02099,DC01,0,,,,,,,,,
o_steelsheet_794,SteelSheet,,0.02103,DC01,0,,,,,,,,,
o_steelsheet_795,SteelSheet,,0.0211,DC01,0,,,,,,,,,
o_steelsheet_796,SteelSheet,,0.02116,DC01,0,,,,,,,,,
o_steelsheet_797,SteelSheet,,0.0213,DC01,0,,,,,,,,,
o_steelsheet_798,SteelSheet,,0.02127,DC01,0,,,,,,,,,
o_steelsheet_799,SteelSheet,,0.02133,DC01,0,,,,,,,,,
o_steelsheet_800,SteelSheet,,0.02111,DC01,0,,,,,,,,,
o_steelsheet_801,SteelSheet,,0.02131,DC01,0,,,,,,,,,
o_steelsheet_802,SteelSheet,,0.02129,DC01,0,,,,,,,,,
o_steelsheet_803,SteelSheet,,0.02149,DC01,0,,,,,,,,,
o_steelsheet_804,SteelSheet,,0.02091,DC01,0,,,,,,,,,
o_steelsheet_805,SteelSheet,,0.02124,DC01,0,,,,,,,,,
o_steelsheet_806,SteelSheet,,0.02129,DC01,0,,,,,,,,,
o_steelsheet_807,SteelSheet,,0.02115,DC01,0,,,,,,,,,
o_steelsheet_808,SteelSheet,,0.02133,DC01,0,,,,,,,,,
o_steelsheet_809,SteelSheet,,0.021,DC01,0,,,,,,,,,
o_steelsheet_810,SteelSheet,,0.02112,DC01,0,,,,,,,,,
o_steelsheet_811,SteelSheet,,0.0209,DC01,0,,,,,,,,,
o_steelsheet_812,SteelSheet,,0.02124,DC01,0,,,,,,,,,
o_steelsheet_813,SteelSheet,,0.02131,DC01,0,,,,,,,,,
o_steelsheet_814,SteelSheet,,0.021,DC01,0,,,,,,,,,
o_steelsheet_815,SteelSheet,,0.02106,DC01,0,,,,,,,,,
o_steelsheet_816,SteelSheet,,0.02115,DC01,0,,,,,,,,,
o_steelsheet_817,SteelSheet,,0.02137,DC01,0,,,,,,,,,
o_steelsheet_818,SteelSheet,,0.02117,DC01,0,,,,,,,,,
o_steelsheet_819,SteelSheet,,0.02126,DC01,0,,,,,,,,,
o_steelsheet_820,SteelSheet,,0.02123,DC01,0,,,,,,,,,
o_steelsheet_821,SteelSheet,,0.02122,DC01,0,,,,,,,,,
o_steelsheet_822,SteelSheet,,0.02097,DC01,0,,,,,,,,,
o_steelsheet_823,SteelSheet,,0.02135,DC01,0,,,,,,,,,
o_steelsheet_824,SteelSheet,,0.02103,DC01,0,,,,,,,,,
o_steelsheet_825,SteelSheet,,0.0211,DC01,0,,,,,,,,,
o_steelsheet_826,SteelSheet,,0.02106,DC01,0,,,,,,,,,
o_steelsheet_827,SteelSheet,,0.02111,DC01,0,,,,,,,,,
o_steelsheet_828,SteelSheet,,0.02124,DC01,0,,,,,,,,,
o_steelsheet_829,SteelSheet,,0.02104,DC01,0,,,,,,,,,
o_steelsheet_830,SteelSheet,,0.02116,DC01,0,,,,,,,,,
o_steelsheet_831,SteelSheet,,0.02138,DC01,0,,,,,,,,,
o_steelsheet_832,SteelSheet,,0.02107,DC01,0,,,,,,,,,
o_steelsheet_833,SteelSheet,,0.02117,DC01,0,,,,,,,,,
o_steelsheet_834,SteelSheet,,0.02125,DC01,0,,,,,,,,,
o_steelsheet_835,SteelSheet,,0.021,DC01,0,,,,,,,,,
o_steelsheet_836,SteelSheet,,0.02134,DC01,0,,,,,,,,,
o_steelsheet_837,SteelSheet,,0.02117,DC01,0,,,,,,,,,
o_steelsheet_838,SteelSheet,,0.02115,DC01,0,,,,,,,,,
o_steelsheet_839,SteelSheet,,0.02137,DC01,0,,,,,,,,,
o_steelsheet_840,SteelSheet,,0.0213,DC01,0,,,,,,,,,
o_steelsheet_841,SteelSheet,,0.02102,DC01,0,,,,,,,,,
o_steelsheet_842,SteelSheet,,0.02127,DC01,0,,,,,,,,,
o_steelsheet_843,SteelSheet,,0.02108,DC01,0,,,,,,,,,
o_steelsheet_844,SteelSheet,,0.02119,DC01,0,,,,,,,,,
o_steelsheet_845,SteelSheet,,0.02115,DC01,0,,,,,,,,,
o_steelsheet_846,SteelSheet,,0.02112,DC01,0,,,,,,,,,
o_steelsheet_847,SteelSheet,,0.0211,DC01,0,,,,,,,,,
o_steelsheet_848,SteelSheet,,0.02142,DC01,0,,,,,,,,,
o_steelsheet_849,SteelSheet,,0.02118,DC01,0,,,,,,,,,
o_steelsheet_850,SteelSheet,,0.02116,DC01,0,,,,,,,,,
o_steelsheet_851,SteelSheet,,0.02128,DC01,0,,,,,,,,,
o_steelsheet_852,SteelSheet,,0.02114,DC01,0,,,,,,,,,
o_steelsheet_853,SteelSheet,,0.02125,DC01,0,,,,,,,,,
o_steelsheet_854,SteelSheet,,0.02135,DC01,0,,,,,,,,,
o_steelsheet_855,SteelSheet,,0.021,DC01,0,,,,,,,,,
o_steelsheet_856,SteelSheet,,0.02105,DC01,0,,,,,,,,,
o_steelsheet_857,SteelSheet,,0.02119,DC01,0,,,,,,,,,
o_steelsheet_858,SteelSheet,,0.02124,DC01,0,,,,,,,,,
o_steelsheet_859,SteelSheet,,0.02127,DC01,0,,,,,,,,,
o_steelsheet_860,SteelSheet,,0.02128,DC01,0,,,,,,,,,
o_steelsheet_861,SteelSheet,,0.02094,DC01,0,,,,,,,,,
o_steelsheet_862,SteelSheet,,0.02116,DC01,0,,,,,,,,,
o_steelsheet_863,SteelSheet,,0.02143,DC01,0,,,,,,,,,
o_steelsheet_864,SteelSheet,,0.02113,DC01,0,,,,,,,,,
o_steelsheet_865,SteelSheet,,0.02103,DC01,0,,,,,,,,,
o_steelsheet_866,SteelSheet,,0.02103,DC01,0,,,,,,,,,
o_steelsheet_867,SteelSheet,,0.0211,DC01,0,,,,,,,,,
o_steelsheet_868,SteelSheet,,0.02118,DC01,0,,,,,,,,,
o_steelsheet_869,SteelSheet,,0.02125,DC01,0,,,,,,,,,
o_steelsheet_870,SteelSheet,,0.02136,DC01,0,,,,,,,,,
o_steelsheet_871,SteelSheet,,0.02121,DC01,0,,,,,,,,,
o_steelsheet_872,SteelSheet,,0.02109,DC01,0,,,,,,,,,
o_steelsheet_873,SteelSheet,,0.02121,DC01,0,,,,,,,,,
o_steelsheet_874,SteelSheet,,0.02121,DC01,0,,,,,,,,,
o_steelsheet_875,SteelSheet,,0.0213,DC01,0,,,,,,,,,
o_steelsheet_876,SteelSheet,,0.02114,DC01,0,,,,,,,,,
o_steelsheet_877,SteelSheet,,0.02124,DC01,0,,,,,,,,,
o_steelsheet_878,SteelSheet,,0.02108,DC01,0,,,,,,,,,
o_steelsheet_879,SteelSheet,,0.02115,DC01,0,,,,,,,,,
o_steelsheet_880,SteelSheet,,0.02129,DC01,0,,,,,,,,,
o_steelsheet_881,SteelSheet,,0.02102,DC01,0,,,,,,,,,
o_steelsheet_882,SteelSheet,,0.02104,DC01,0,,,,,,,,,
o_steelsheet_883,SteelSheet,,0.02108,DC01,0,,,,,,,,,
o_steelsheet_884,SteelSheet,,0.02118,DC01,0,,,,,,,,,
o_steelsheet_885,SteelSheet,,0.02113,DC01,0,,,,,,,,,
o_steelsheet_886,SteelSheet,,0.02119,DC01,0,,,,,,,,,
o_steelsheet_887,SteelSheet,,0.02099,DC01,0,,,,,,,,,
o_steelsheet_888,SteelSheet,,0.02108,DC01,0,,,,,,,,,
o_steelsheet_889,SteelSheet,,0.02105,DC01,0,,,,,,,,,
o_steelsheet_890,SteelSheet,,0.02102,DC01,0,,,,,,,,,
o_steelsheet_891,SteelSheet,,0.02118,DC01,0,,,,,,,,,
o_steelsheet_892,SteelSheet,,0.02112,DC01,0,,,,,,,,,
o_steelsheet_893,SteelSheet,,0.02139,DC01,0,,,,,,,,,
o_steelsheet_894,SteelSheet,,0.02122,DC01,0,,,,,,,,,
o_steelsheet_895,SteelSheet,,0.02121,DC01,0,,,,,,,,,
o_steelsheet_896,SteelSheet,,0.02116,DC01,0,,,,,,,,,
o_steelsheet_897,SteelSheet,,0.02096,DC01,0,,,,,,,,,
o_steelsheet_898,SteelSheet,,0.0211,DC01,0,,,,,,,,,
o_steelsheet_899,SteelSheet,,0.02113,DC01,0,,,,,,,,,
o_steelsheet_900,SteelSheet,,0.02118,DC01,0,,,,,,,,,
o_steelsheet_901,SteelSheet,,0.02133,DC01,0,,,,,,,,,
o_steelsheet_902,SteelSheet,,0.02111,DC01,0,,,,,,,,,
o_steelsheet_903,SteelSheet,,0.02105,DC01,0,,,,,,,,,
o_steelsheet_904,SteelSheet,,0.02111,DC01,0,,,,,,,,,
o_steelsheet_905,SteelSheet,,0.02114,DC01,0,,,,,,,,,
o_steelsheet_906,SteelSheet,,0.02135,DC01,0,,,,,,,,,
o_steelsheet_907,SteelSheet,,0.02112,DC01,0,,,,,,,,,
o_steelsheet_908,SteelSheet,,0.02099,DC01,0,,,,,,,,,
o_steelsheet_909,SteelSheet,,0.02093,DC01,0,,,,,,,,,
o_steelsheet_910,SteelSheet,,0.02115,DC01,0,,,,,,,,,
o_steelsheet_911,SteelSheet,,0.02117,DC01,0,,,,,,,,,
o_steelsheet_912,SteelSheet,,0.02105,DC01,0,,,,,,,,,
o_steelsheet_913,SteelSheet,,0.02117,DC01,0,,,,,,,,,
o_steelsheet_914,SteelSheet,,0.02131,DC01,0,,,,,,,,,
o_steelsheet_915,SteelSheet,,0.02121,DC01,0,,,,,,,,,
o_steelsheet_916,SteelSheet,,0.02123,DC01,0,,,,,,,,,
o_steelsheet_917,SteelSheet,,0.02102,DC01,0,,,,,,,,,
o_steelsheet_918,SteelSheet,,0.02118,DC01,0,,,,,,,,,
o_steelsheet_919,SteelSheet,,0.02115,DC01,0,,,,,,,,,
o_steelsheet_920,SteelSheet,,0.0211,DC01,0,,,,,,,,,
o_steelsheet_921,SteelSheet,,0.02113,DC01,0,,,,,,,,,
o_steelsheet_922,SteelSheet,,0.02101,DC01,0,,,,,,,,,
o_steelsheet_923,SteelSheet,,0.02117,DC01,0,,,,,,,,,
o_steelsheet_924,SteelSheet,,0.02116,DC01,0,,,,,,,,,
o_steelsheet_925,SteelSheet,,0.02121,DC01,0,,,,,,,,,
o_steelsheet_926,SteelSheet,,0.02096,DC01,0,,,,,,,,,
o_steelsheet_927,SteelSheet,,0.02121,DC01,0,,,,,,,,,
o_steelsheet_928,SteelSheet,,0.02132,DC01,0,,,,,,,,,
o_steelsheet_929,SteelSheet,,0.021,DC01,0,,,,,,,,,
o_steelsheet_930,SteelSheet,,0.0213,DC01,0,,,,,,,,,
o_steelsheet_931,SteelSheet,,0.02116,DC01,0,,,,,,,,,
o_steelsheet_932,SteelSheet,,0.02124,DC01,0,,,,,,,,,
o_steelsheet_933,SteelSheet,,0.02113,DC01,0,,,,,,,,,
o_steelsheet_934,SteelSheet,,0.0212,DC01,0,,,,,,,,,
o_steelsheet_935,SteelSheet,,0.02111,DC01,0,,,,,,,,,
o_steelsheet_936,SteelSheet,,0.02128,DC01,0,,,,,,,,,
o_steelsheet_937,SteelSheet,,0.02109,DC01,0,,,,,,,,,
o_steelsheet_938,SteelSheet,,0.02109,DC01,0,,,,,,,,,
o_steelsheet_939,SteelSheet,,0.02145,DC01,0,,,,,,,,,
o_steelsheet_940,SteelSheet,,0.02108,DC01,0,,,,,,,,,
o_steelsheet_941,SteelSheet,,0.02121,DC01,0,,,,,,,,,
o_steelsheet_942,SteelSheet,,0.02126,DC01,0,,,,,,,,,
o_steelsheet_943,SteelSheet,,0.02124,DC01,0,,,,,,,,,
o_steelsheet_944,SteelSheet,,0.02113,DC01,0,,,,,,,,,
o_steelsheet_945,SteelSheet,,0.02121,DC01,0,,,,,,,,,
o_steelsheet_946,SteelSheet,,0.02127,DC01,0,,,,,,,,,
o_steelsheet_947,SteelSheet,,0.02126,DC01,0,,,,,,,,,
o_steelsheet_948,SteelSheet,,0.02102,DC01,0,,,,,,,,,
o_steelsheet_949,SteelSheet,,0.02123,DC01,0,,,,,,,,,
o_steelsheet_950,SteelSheet,,0.02103,DC01,0,,,,,,,,,
o_steelsheet_951,SteelSheet,,0.02113,DC01,0,,,,,,,,,
o_steelsheet_952,SteelSheet,,0.02113,DC01,0,,,,,,,,,
o_steelsheet_953,SteelSheet,,0.02115,DC01,0,,,,,,,,,
o_steelsheet_954,SteelSheet,,0.02111,DC01,0,,,,,,,,,
o_steelsheet_955,SteelSheet,,0.02093,DC01,0,,,,,,,,,
o_steelsheet_956,SteelSheet,,0.02113,DC01,0,,,,,,,,,
o_steelsheet_957,SteelSheet,,0.02093,DC01,0,,,,,,,,,
o_steelsheet_958,SteelSheet,,0.02112,DC01,0,,,,,,,,,
o_steelsheet_959,SteelSheet,,0.02133,DC01,0,,,,,,,,,
o_steelsheet_960,SteelSheet,,0.02099,DC01,0,,,,,,,,,
o_steelsheet_961,SteelSheet,,0.02117,DC01,0,,,,,,,,,
o_steelsheet_962,SteelSheet,,0.02134,DC01,0,,,,,,,,,
o_steelsheet_963,SteelSheet,,0.02093,DC01,0,,,,,,,,,
o_steelsheet_964,SteelSheet,,0.02119,DC01,0,,,,,,,,,
o_steelsheet_965,SteelSheet,,0.02133,DC01,0,,,,,,,,,
o_steelsheet_966,SteelSheet,,0.02133,DC01,0,,,,,,,,,
o_steelsheet_967,SteelSheet,,0.02116,DC01,0,,,,,,,,,
o_steelsheet_968,SteelSheet,,0.02119,DC01,0,,,,,,,,,
o_steelsheet_969,SteelSheet,,0.02111,DC01,0,,,,,,,,,
o_steelsheet_970,SteelSheet,,0.02114,DC01,0,,,,,,,,,
o_steelsheet_971,SteelSheet,,0.02103,DC01,0,,,,,,,,,
o_steelsheet_972,SteelSheet,,0.02106,DC01,0,,,,,,,,,
o_steelsheet_973,SteelSheet,,0.02126,DC01,0,,,,,,,,,
o_steelsheet_974,SteelSheet,,0.02122,DC01,0,,,,,,,,,
o_steelsheet_975,SteelSheet,,0.02132,DC01,0,,,,,,,,,
o_steelsheet_976,SteelSheet,,0.02106,DC01,0,,,,,,,,,
o_steelsheet_977,SteelSheet,,0.02123,DC01,0,,,,,,,,,
o_steelsheet_978,SteelSheet,,0.02098,DC01,0,,,,,,,,,
o_steelsheet_979,SteelSheet,,0.02138,DC01,0,,,,,,,,,
o_steelsheet_980,SteelSheet,,0.02114,DC01,0,,,,,,,,,
o_steelsheet_981,SteelSheet,,0.02141,DC01,0,,,,,,,,,
o_steelsheet_982,SteelSheet,,0.02124,DC01,0,,,,,,,,,
o_steelsheet_983,SteelSheet,,0.02107,DC01,0,,,,,,,,,
o_steelsheet_984,SteelSheet,,0.02113,DC01,0,,,,,,,,,
o_steelsheet_985,SteelSheet,,0.02107,DC01,0,,,,,,,,,
o_steelsheet_986,SteelSheet,,0.02104,DC01,0,,,,,,,,,
o_steelsheet_987,SteelSheet,,0.02124,DC01,0,,,,,,,,,
o_steelsheet_988,SteelSheet,,0.02107,DC01,0,,,,,,,,,
o_steelsheet_989,SteelSheet,,0.02119,DC01,0,,,,,,,,,
o_steelsheet_990,SteelSheet,,0.02131,DC01,0,,,,,,,,,
o_steelsheet_991,SteelSheet,,0.02118,DC01,0,,,,,,,,,
o_steelsheet_992,SteelSheet,,0.02119,DC01,0,,,,,,,,,
o_steelsheet_993,SteelSheet,,0.02127,DC01,0,,,,,,,,,
o_steelsheet_994,SteelSheet,,0.02119,DC01,0,,,,,,,,,
o_steelsheet_995,SteelSheet,,0.0209,DC01,0,,,,,,,,,
o_steelsheet_996,SteelSheet,,0.02102,DC01,0,,,,,,,,,
o_steelsheet_997,SteelSheet,,0.02127,DC01,0,,,,,,,,,
o_steelsheet_998,SteelSheet,,0.02107,DC01,0,,,,,,,,,
o_steelsheet_999,SteelSheet,,0.02104,DC01,0,,,,,,,,,
o_steelsheet_1000,SteelSheet,,0.0211,DC01,0,,,,,,,,,
o_steelsheet_1001,SteelSheet,,0.02125,DC01,0,,,,,,,,,
o_steelsheet_1002,SteelSheet,,0.02113,DC01,0,,,,,,,,,
o_steelsheet_1003,SteelSheet,,0.02125,DC01,0,,,,,,,,,
o_steelsheet_1004,SteelSheet,,0.02122,DC01,0,,,,,,,,,
o_steelsheet_1005,SteelSheet,,0.02138,DC01,0,,,,,,,,,
o_steelsheet_1006,SteelSheet,,0.02107,DC01,0,,,,,,,,,
o_steelsheet_1007,SteelSheet,,0.02104,DC01,0,,,,,,,,,
o_steelsheet_1008,SteelSheet,,0.02112,DC01,0,,,,,,,,,
o_steelsheet_1009,SteelSheet,,0.0211,DC01,0,,,,,,,,,
o_steelsheet_1010,SteelSheet,,0.02101,DC01,0,,,,,,,,,
o_steelsheet_1011,SteelSheet,,0.02115,DC01,0,,,,,,,,,
o_steelsheet_1012,SteelSheet,,0.02116,DC01,0,,,,,,,,,
o_steelsheet_1013,SteelSheet,,0.02137,DC01,0,,,,,,,,,
o_steelsheet_1014,SteelSheet,,0.02106,DC01,0,,,,,,,,,
o_steelsheet_1015,SteelSheet,,0.02105,DC01,0,,,,,,,,,
o_steelsheet_1016,SteelSheet,,0.02126,DC01,0,,,,,,,,,
o_steelsheet_1017,SteelSheet,,0.02115,DC01,0,,,,,,,,,
o_steelsheet_1018,SteelSheet,,0.0212,DC01,0,,,,,,,,,
o_steelsheet_1019,SteelSheet,,0.02123,DC01,0,,,,,,,,,
o_steelsheet_1020,SteelSheet,,0.02114,DC01,0,,,,,,,,,
o_steelsheet_1021,SteelSheet,,0.02099,DC01,0,,,,,,,,,
o_steelsheet_1022,SteelSheet,,0.02115,DC01,0,,,,,,,,,
o_steelsheet_1023,SteelSheet,,0.02121,DC01,0,,,,,,,,,
o_steelsheet_1024,SteelSheet,,0.02123,DC01,0,,,,,,,,,
o_steelsheet_1025,SteelSheet,,0.02118,DC01,0,,,,,,,,,
o_steelsheet_1026,SteelSheet,,0.02106,DC01,0,,,,,,,,,
o_steelsheet_1027,SteelSheet,,0.02119,DC01,0,,,,,,,,,
o_steelsheet_1028,SteelSheet,,0.02107,DC01,0,,,,,,,,,
o_steelsheet_1029,SteelSheet,,0.02114,DC01,0,,,,,,,,,
o_steelsheet_1030,SteelSheet,,0.02137,DC01,0,,,,,,,,,
o_steelsheet_1031,SteelSheet,,0.02103,DC01,0,,,,,,,,,
o_steelsheet_1032,SteelSheet,,0.02119,DC01,0,,,,,,,,,
o_steelsheet_1033,SteelSheet,,0.02117,DC01,0,,,,,,,,,
o_steelsheet_1034,SteelSheet,,0.02098,DC01,0,,,,,,,,,
o_steelsheet_1035,SteelSheet,,0.02107,DC01,0,,,,,,,,,
o_steelsheet_1036,SteelSheet,,0.02122,DC01,0,,,,,,,,,
o_steelsheet_1037,SteelSheet,,0.02125,DC01,0,,,,,,,,,
o_steelsheet_1038,SteelSheet,,0.02112,DC01,0,,,,,,,,,
o_steelsheet_1039,SteelSheet,,0.02111,DC01,0,,,,,,,,,
o_steelsheet_1040,SteelSheet,,0.02119,DC01,0,,,,,,,,,
o_steelsheet_1041,SteelSheet,,0.0211,DC01,0,,,,,,,,,
o_steelsheet_1042,SteelSheet,,0.02103,DC01,0,,,,,,,,,
o_steelsheet_1043,SteelSheet,,0.02124,DC01,0,,,,,,,,,
o_steelsheet_1044,SteelSheet,,0.02113,DC01,0,,,,,,,,,
o_steelsheet_1045,SteelSheet,,0.0211,DC01,0,,,,,,,,,
o_steelsheet_1046,SteelSheet,,0.02121,DC01,0,,,,,,,,,
o_steelsheet_1047,SteelSheet,,0.02087,DC01,0,,,,,,,,,
o_steelsheet_1048,SteelSheet,,0.02141,DC01,0,,,,,,,,,
o_steelsheet_1049,SteelSheet,,0.02128,DC01,0,,,,,,,,,
o_steelsheet_1050,SteelSheet,,0.02105,DC01,0,,,,,,,,,
o_steelsheet_1051,SteelSheet,,0.02135,DC01,0,,,,,,,,,
o_steelsheet_1052,SteelSheet,,0.02111,DC01,0,,,,,,,,,
o_steelsheet_1053,SteelSheet,,0.02106,DC01,0,,,,,,,,,
o_steelsheet_1054,SteelSheet,,0.0213,DC01,0,,,,,,,,,
o_steelsheet_1055,SteelSheet,,0.0212,DC01,0,,,,,,,,,
o_steelsheet_1056,SteelSheet,,0.02108,DC01,0,,,,,,,,,
o_steelsheet_1057,SteelSheet,,0.0212,DC01,0,,,,,,,,,
o_steelsheet_1058,SteelSheet,,0.02139,DC01,0,,,,,,,,,
o_steelsheet_1059,SteelSheet,,0.02115,DC01,0,,,,,,,,,
o_steelsheet_1060,SteelSheet,,0.0213,DC01,0,,,,,,,,,
o_steelsheet_1061,SteelSheet,,0.02111,DC01,0,,,,,,,,,
o_steelsheet_1062,SteelSheet,,0.02114,DC01,0,,,,,,,,,
o_steelsheet_1063,SteelSheet,,0.02131,DC01,0,,,,,,,,,
o_steelsheet_1064,SteelSheet,,0.02119,DC01,0,,,,,,,,,
o_steelsheet_1065,SteelSheet,,0.02106,DC01,0,,,,,,,,,
o_steelsheet_1066,SteelSheet,,0.02125,DC01,0,,,,,,,,,
o_steelsheet_1067,SteelSheet,,0.02109,DC01,0,,,,,,,,,
o_steelsheet_1068,SteelSheet,,0.02112,DC01,0,,,,,,,,,
o_steelsheet_1069,SteelSheet,,0.02112,DC01,0,,,,,,,,,
o_steelsheet_1070,SteelSheet,,0.02109,DC01,0,,,,,,,,,
o_steelsheet_1071,SteelSheet,,0.02118,DC01,0,,,,,,,,,
o_steelsheet_1072,SteelSheet,,0.02126,DC01,0,,,,,,,,,
o_steelsheet_1073,SteelSheet,,0.02116,DC01,0,,,,,,,,,
o_steelsheet_1074,SteelSheet,,0.02112,DC01,0,,,,,,,,,
o_steelsheet_1075,SteelSheet,,0.02123,DC01,0,,,,,,,,,
o_steelsheet_1076,SteelSheet,,0.02125,DC01,0,,,,,,,,,
o_steelsheet_1077,SteelSheet,,0.02142,DC01,0,,,,,,,,,
o_steelsheet_1078,SteelSheet,,0.0211,DC01,0,,,,,,,,,
o_steelsheet_1079,SteelSheet,,0.02126,DC01,0,,,,,,,,,
o_steelsheet_1080,SteelSheet,,0.02109,DC01,0,,,,,,,,,
o_steelsheet_1081,SteelSheet,,0.02113,DC01,0,,,,,,,,,
o_steelsheet_1082,SteelSheet,,0.02095,DC01,0,,,,,,,,,
o_steelsheet_1083,SteelSheet,,0.02104,DC01,0,,,,,,,,,
o_steelsheet_1084,SteelSheet,,0.02101,DC01,0,,,,,,,,,
o_steelsheet_1085,SteelSheet,,0.02113,DC01,0,,,,,,,,,
o_steelsheet_1086,SteelSheet,,0.02117,DC01,0,,,,,,,,,
o_steelsheet_1087,SteelSheet,,0.02097,DC01,0,,,,,,,,,
o_steelsheet_1088,SteelSheet,,0.02105,DC01,0,,,,,,,,,
o_steelsheet_1089,SteelSheet,,0.021,DC01,0,,,,,,,,,
o_steelsheet_1090,SteelSheet,,0.02115,DC01,0,,,,,,,,,
o_steelsheet_1091,SteelSheet,,0.02113,DC01,0,,,,,,,,,
o_steelsheet_1092,SteelSheet,,0.02115,DC01,0,,,,,,,,,
